Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Id,Customer Segment,Customer State,Department Id,Department Name,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
TRANSFER,5,2,-208.8899994,83.55999756,Late delivery,1,72,Pet Supplies,Garland,EE. UU.,19052,Corporate,TX,11,Pet Shop,Pacific Asia,Melbourne,Australia,19052,1/7/2018 2:18,75499,1359,0.839999974,0.01,178814,84.40000153,-2.5,1,84.40000153,83.55999756,-208.8899994,Oceania,Victoria,PROCESSING,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,1/12/2018 2:18,Second Class
DEBIT,2,4,38.43999863,118.2900009,Advance shipping,0,18,Men's Footwear,Vista,EE. UU.,9981,Corporate,CA,4,Apparel,LATAM,São Paulo,Brasil,9981,1/8/2015 19:26,536,403,11.69999981,0.090000004,1331,129.9900055,0.330000013,1,129.9900055,118.2900009,38.43999863,South America,São Paulo,ON_HOLD,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/10/2015 19:26,Standard Class
PAYMENT,0,0,3.819999933,50.99000168,Shipping on time,0,17,Cleats,Alpharetta,EE. UU.,10865,Consumer,GA,4,Apparel,Pacific Asia,Ho Chi Minh City,Vietnam,10865,1/9/2016 1:03,25556,365,9.0,0.150000006,64015,59.99000168,0.079999998,1,59.99000168,50.99000168,3.819999933,Southeast Asia,Ciudad Ho Chi Minh,PENDING_PAYMENT,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/9/2016 13:03,Same Day
TRANSFER,6,4,318.5,909.9899902,Late delivery,1,4,Basketball,Caguas,Puerto Rico,4089,Corporate,PR,2,Fitness,Europe,Calais,Francia,4089,10/1/2017 0:20,68780,60,90.0,0.090000004,171965,999.9899902,0.349999994,1,999.9899902,909.9899902,318.5,Western Europe,Norte-Paso de Calais-Picardía,PROCESSING,60,4,,http://images.acmesports.sports/SOLE+E25+Elliptical,SOLE E25 Elliptical,999.9899902,0,10/7/2017 0:20,Standard Class
TRANSFER,5,4,86.98999786,299.980011,Late delivery,1,43,Camping & Hiking,New Brunswick,EE. UU.,4877,Consumer,NJ,7,Fan Shop,Europe,Korce,Albania,4877,10/10/2016 23:37,44459,957,0.0,0.0,111007,299.980011,0.289999992,1,299.980011,299.980011,86.98999786,Southern Europe,Korçë,PENDING,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,10/15/2016 23:37,Standard Class
TRANSFER,5,4,22.96999931,120.8899994,Late delivery,1,18,Men's Footwear,Philadelphia,EE. UU.,4830,Corporate,PA,4,Apparel,Africa,Djougou,Benín,4830,10/11/2016 4:52,44474,403,9.100000381,0.07,111040,129.9900055,0.189999998,1,129.9900055,120.8899994,22.96999931,West Africa,Donga,PROCESSING,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,10/16/2016 4:52,Standard Class
TRANSFER,2,1,135.0299988,371.980011,Shipping canceled,0,45,Fishing,Caguas,Puerto Rico,1673,Home Office,PR,7,Fan Shop,Europe,Bayonne,Francia,1673,10/12/2015 2:45,19464,1004,28.0,0.07,48651,399.980011,0.360000014,1,399.980011,371.980011,135.0299988,Western Europe,Aquitania-Lemosín-Poitou-Charentes,SUSPECTED_FRAUD,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,10/14/2015 2:45,First Class
TRANSFER,5,4,94.54000092,242.3999939,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,5066,Corporate,PR,7,Fan Shop,Europe,Praga,República Checa,5066,10/12/2016 0:08,44529,1014,7.5,0.029999999,111187,49.97999954,0.389999986,5,249.8999939,242.3999939,94.54000092,Eastern Europe,Praga,PENDING,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,10/17/2016 0:08,Standard Class
DEBIT,2,4,0.579999983,28.79999924,Advance shipping,0,26,Girls' Apparel,Caguas,Puerto Rico,11176,Consumer,PR,5,Golf,Europe,Montpellier,Francia,11176,10/13/2015 23:14,19591,564,1.200000048,0.039999999,48979,30.0,0.02,1,30.0,28.79999924,0.579999983,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,564,26,,http://images.acmesports.sports/Nike+Men%27s+Deutschland+Weltmeister+Winners+Black+T-Shirt,Nike Men's Deutschland Weltmeister Winners Bl,30.0,0,10/15/2015 23:14,Standard Class
PAYMENT,2,4,26.10000038,89.98999786,Advance shipping,0,17,Cleats,Plano,EE. UU.,12427,Corporate,TX,4,Apparel,Pacific Asia,Ankara,Turquía,12427,10/13/2016 22:23,44661,365,30.0,0.25,111518,59.99000168,0.289999992,2,119.9800034,89.98999786,26.10000038,West Asia,Ankara,PENDING_PAYMENT,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/15/2016 22:23,Standard Class
DEBIT,6,4,51.09000015,151.1499939,Late delivery,1,37,Electronics,Caguas,Puerto Rico,11968,Consumer,PR,6,Outdoors,Pacific Asia,Babol,Irán,11968,10/14/2016 12:03,44700,828,8.800000191,0.059999999,111624,31.98999977,0.340000004,5,159.9499969,151.1499939,51.09000015,South Asia,Mazandarán,COMPLETE,828,37,,http://images.acmesports.sports/Bridgestone+e6+Straight+Distance+NFL+San+Diego+Chargers...,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,0,10/20/2016 12:03,Standard Class
PAYMENT,6,4,160.1900024,427.1799927,Late delivery,1,62,Cameras ,Reseda,EE. UU.,13323,Consumer,CA,10,Technology,Europe,Bebington,Reino Unido,13323,10/15/2017 11:11,69770,1349,24.86000061,0.059999999,173085,452.0400085,0.379999995,1,452.0400085,427.1799927,160.1900024,Northern Europe,Inglaterra,PENDING_PAYMENT,1349,62,,http://images.acmesports.sports/Web+Camera,Web Camera,452.0400085,0,10/21/2017 11:11,Standard Class
TRANSFER,3,4,31.69000053,97.48999786,Advance shipping,0,18,Men's Footwear,New Brunswick,EE. UU.,4877,Consumer,NJ,4,Apparel,Europe,Perugia,Italia,4877,10/16/2015 19:55,19787,403,32.5,0.25,49457,129.9900055,0.330000013,1,129.9900055,97.48999786,31.69000053,Southern Europe,Umbría,PROCESSING,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,10/19/2015 19:55,Standard Class
DEBIT,6,4,-31.23999977,37.5,Late delivery,1,24,Women's Apparel,San Jose,EE. UU.,11715,Consumer,CA,5,Golf,Europe,Dublín,Irlanda,11715,10/17/2015 19:44,19855,502,12.5,0.25,49614,50.0,-0.829999983,1,50.0,37.5,-31.23999977,Northern Europe,Dublín,COMPLETE,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,10/23/2015 19:44,Standard Class
CASH,2,4,78.69000244,163.9299927,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,3095,Consumer,PR,7,Fan Shop,Europe,La Baule-Escoublac,Francia,3095,10/18/2015 11:51,19901,1014,35.99000168,0.180000007,49733,49.97999954,0.479999989,4,199.9199982,163.9299927,78.69000244,Western Europe,Países del Loira,CLOSED,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,10/20/2015 11:51,Standard Class
TRANSFER,2,4,77.27999878,167.9900055,Advance shipping,0,48,Water Sports,New York,EE. UU.,7697,Corporate,NY,7,Fan Shop,Europe,Altamura,Italia,7697,10/18/2015 3:05,19876,1073,32.0,0.159999996,49676,199.9900055,0.460000008,1,199.9900055,167.9900055,77.27999878,Southern Europe,Apulia,PENDING,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,10/20/2015 3:05,Standard Class
DEBIT,3,4,52.18999863,173.9600067,Advance shipping,0,29,Shop By Sport,San Antonio,EE. UU.,8534,Consumer,TX,5,Golf,Africa,Warri,Nigeria,8534,10/19/2016 6:36,45027,627,25.98999977,0.129999995,112427,39.99000168,0.300000012,5,199.9499969,173.9600067,52.18999863,West Africa,Delta,COMPLETE,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,10/22/2016 6:36,Standard Class
PAYMENT,4,4,100.7900009,239.9799957,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,3429,Corporate,PR,7,Fan Shop,Europe,Carrara,Italia,3429,10/2/2015 16:26,18818,957,60.0,0.200000003,47059,299.980011,0.419999987,1,299.980011,239.9799957,100.7900009,Southern Europe,Toscana,PENDING_PAYMENT,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,10/6/2015 16:26,Standard Class
PAYMENT,6,4,4.369999886,109.1900024,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,7115,Corporate,PR,4,Apparel,Europe,Runcorn,Reino Unido,7115,10/22/2015 17:06,20190,403,20.79999924,0.159999996,50448,129.9900055,0.039999999,1,129.9900055,109.1900024,4.369999886,Northern Europe,Inglaterra,PENDING_PAYMENT,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,10/28/2015 17:06,Standard Class
TRANSFER,3,4,30.96999931,189.9900055,Advance shipping,0,48,Water Sports,Sanford,EE. UU.,7036,Corporate,NC,7,Fan Shop,Africa,Dar es Salaam,Tanzania,7036,10/23/2016 13:57,45322,1073,10.0,0.050000001,113242,199.9900055,0.159999996,1,199.9900055,189.9900055,30.96999931,East Africa,Dar es Salaam,PENDING,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,10/26/2016 13:57,Standard Class
PAYMENT,2,4,59.15000153,118.2900009,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,419,Consumer,PR,4,Apparel,Europe,Járkov,Ucrania,419,10/23/2016 20:37,45341,403,11.69999981,0.090000004,113284,129.9900055,0.5,1,129.9900055,118.2900009,59.15000153,Eastern Europe,Járkov,PENDING_PAYMENT,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,10/25/2016 20:37,Standard Class
TRANSFER,3,4,81.98999786,292.8200073,Advance shipping,0,63,Children's Clothing,Caguas,Puerto Rico,13900,Consumer,PR,4,Apparel,Europe,Marly-le-Roi,Francia,13900,10/23/2017 21:20,70347,1350,64.27999878,0.180000007,173662,357.1000061,0.280000001,1,357.1000061,292.8200073,81.98999786,Western Europe,Isla de Francia,PROCESSING,1350,63,,http://images.acmesports.sports/Children+heaters,Children's heaters,357.1000061,0,10/26/2017 21:20,Standard Class
CASH,4,4,146.9799957,299.9599915,Shipping on time,0,63,Children's Clothing,Philadelphia,EE. UU.,13866,Consumer,PA,4,Apparel,Europe,Montbrison,Francia,13866,10/23/2017 9:25,70313,1350,57.13999939,0.159999996,173628,357.1000061,0.49000001,1,357.1000061,299.9599915,146.9799957,Western Europe,Auvernia-Ródano-Alpes,CLOSED,1350,63,,http://images.acmesports.sports/Children+heaters,Children's heaters,357.1000061,0,10/27/2017 9:25,Standard Class
PAYMENT,4,2,188.1499939,391.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,11003,Corporate,PR,7,Fan Shop,Pacific Asia,Taiyuan,China,11003,10/25/2015 17:58,20398,1004,8.0,0.02,50930,399.980011,0.479999989,1,399.980011,391.980011,188.1499939,Eastern Asia,Shanxi,PENDING_PAYMENT,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,10/29/2015 17:58,Second Class
DEBIT,6,4,153.9799957,314.25,Late delivery,1,63,Children's Clothing,Caguas,Puerto Rico,14013,Consumer,PR,4,Apparel,Europe,Alfortville,Francia,14013,10/25/2017 12:55,70460,1350,42.84999847,0.119999997,173775,357.1000061,0.49000001,1,357.1000061,314.25,153.9799957,Western Europe,Isla de Francia,COMPLETE,1350,63,,http://images.acmesports.sports/Children+heaters,Children's heaters,357.1000061,0,10/31/2017 12:55,Standard Class
CASH,4,4,3.119999886,46.5,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,11848,Home Office,PR,5,Golf,Pacific Asia,Barddhaman,India,11848,10/26/2015 13:14,20453,502,3.5,0.07,51046,50.0,0.07,1,50.0,46.5,3.119999886,South Asia,Bengala Occidental,CLOSED,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,10/30/2015 13:14,Standard Class
DEBIT,6,2,63.68000031,181.9499969,Late delivery,1,29,Shop By Sport,New York,EE. UU.,9063,Corporate,NY,5,Golf,Pacific Asia,Manila,Filipinas,9063,10/26/2015 20:57,20475,627,18.0,0.090000004,51100,39.99000168,0.349999994,5,199.9499969,181.9499969,63.68000031,Southeast Asia,Capital Nacional,COMPLETE,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,11/1/2015 20:57,Second Class
CASH,1,0,-269.6900024,173.9900055,Late delivery,1,48,Water Sports,Eagle Pass,EE. UU.,8688,Corporate,TX,7,Fan Shop,Africa,Casablanca,Marruecos,8688,10/26/2016 14:50,45530,1073,26.0,0.129999995,113773,199.9900055,-1.549999952,1,199.9900055,173.9900055,-269.6900024,North Africa,Gran Casablanca,CLOSED,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,10/27/2016 2:50,Same Day
DEBIT,2,2,86.40000153,240.0,Shipping on time,0,24,Women's Apparel,Houston,EE. UU.,5829,Consumer,TX,5,Golf,Europe,Kaluga,Rusia,5829,10/27/2016 10:27,45586,502,10.0,0.039999999,113934,50.0,0.360000014,5,250.0,240.0,86.40000153,Eastern Europe,Kaluga,COMPLETE,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,10/29/2016 10:27,Second Class
PAYMENT,5,4,158.3899994,351.980011,Late delivery,1,45,Fishing,San Benito,EE. UU.,4318,Corporate,TX,7,Fan Shop,Europe,Kaluga,Rusia,4318,10/27/2016 9:45,45584,1004,48.0,0.119999997,113927,399.980011,0.449999988,1,399.980011,351.980011,158.3899994,Eastern Europe,Kaluga,PENDING_PAYMENT,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,11/1/2016 9:45,Standard Class
TRANSFER,6,4,106.4100037,339.980011,Late delivery,1,45,Fishing,Santa Cruz,EE. UU.,7445,Consumer,CA,7,Fan Shop,Pacific Asia,Kwinana,Australia,7445,10/28/2015 2:44,20560,1004,60.0,0.150000006,51362,399.980011,0.310000002,1,399.980011,339.980011,106.4100037,Oceania,Australia Occidental,PENDING,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,11/3/2015 2:44,Standard Class
DEBIT,3,4,64.73999786,248.9799957,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,10447,Corporate,PR,7,Fan Shop,Pacific Asia,Madurai,India,10447,10/28/2015 5:11,20567,957,51.0,0.170000002,51386,299.980011,0.25999999,1,299.980011,248.9799957,64.73999786,South Asia,Tamil Nadu,ON_HOLD,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,10/31/2015 5:11,Standard Class
DEBIT,0,0,12.81000042,145.5599976,Shipping on time,0,29,Shop By Sport,Hanover,EE. UU.,4650,Consumer,PA,5,Golf,Pacific Asia,Sarkand,Kazajistán,4650,10/28/2016 0:07,45625,627,14.39999962,0.090000004,114034,39.99000168,0.090000004,4,159.9600067,145.5599976,12.81000042,Central Asia,Almaty,COMPLETE,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,10/28/2016 12:07,Same Day
DEBIT,4,4,59.20000076,128.6900024,Shipping on time,0,18,Men's Footwear,Hayward,EE. UU.,5176,Consumer,CA,4,Apparel,Pacific Asia,Manila,Filipinas,5176,10/29/2015 13:04,20658,403,1.299999952,0.01,51615,129.9900055,0.460000008,1,129.9900055,128.6900024,59.20000076,Southeast Asia,Capital Nacional,COMPLETE,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,11/2/2015 13:04,Standard Class
DEBIT,3,2,-61.72999954,50.38999939,Late delivery,1,17,Cleats,Caguas,Puerto Rico,1931,Consumer,PR,4,Apparel,Africa,Dakar,Senegal,1931,10/3/2016 13:59,43952,365,9.600000381,0.159999996,109783,59.99000168,-1.230000019,1,59.99000168,50.38999939,-61.72999954,West Africa,Dakar,COMPLETE,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/6/2016 13:59,Second Class
DEBIT,3,4,38.22000122,98.0,Advance shipping,0,24,Women's Apparel,Honolulu,EE. UU.,1276,Consumer,HI,5,Golf,Pacific Asia,Bandar Abbas,Irán,1276,10/3/2016 20:59,43972,502,2.0,0.02,109833,50.0,0.389999986,2,100.0,98.0,38.22000122,South Asia,Hormozgán,COMPLETE,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,10/6/2016 20:59,Standard Class
PAYMENT,4,2,35.70000076,74.37999725,Late delivery,1,29,Shop By Sport,Los Angeles,EE. UU.,5708,Home Office,CA,5,Golf,Pacific Asia,Riyadh,Arabia Saudí,5708,10/4/2016 7:51,44003,627,5.599999905,0.07,109914,39.99000168,0.479999989,2,79.98000336,74.37999725,35.70000076,West Asia,Riad,PENDING_PAYMENT,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,10/8/2016 7:51,Second Class
PAYMENT,4,2,21.54999924,78.37999725,Late delivery,1,29,Shop By Sport,Brooklyn,EE. UU.,2539,Corporate,NY,5,Golf,Europe,Katowice,Polonia,2539,10/5/2016 15:23,44093,627,1.600000024,0.02,110129,39.99000168,0.280000001,2,79.98000336,78.37999725,21.54999924,Eastern Europe,Silesia,PENDING_PAYMENT,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,10/9/2016 15:23,Second Class
DEBIT,2,2,11.53999996,30.77000046,Shipping on time,0,59,Books ,Enfield,EE. UU.,12649,Consumer,CT,8,Book Shop,Europe,Marseille,Francia,12649,10/5/2017 15:03,69096,1346,0.310000002,0.01,172411,31.07999992,0.379999995,1,31.07999992,30.77000046,11.53999996,Western Europe,Provenza-Alpes-Costa Azul,COMPLETE,1346,59,,http://images.acmesports.sports/Sports+Books,Sports Books ,31.07999992,0,10/7/2017 15:03,Second Class
PAYMENT,6,4,8.170000076,26.11000061,Late delivery,1,59,Books ,San Jose,EE. UU.,12673,Home Office,CA,8,Book Shop,Europe,Avignon,Francia,12673,10/5/2017 23:27,69120,1346,4.96999979,0.159999996,172435,31.07999992,0.310000002,1,31.07999992,26.11000061,8.170000076,Western Europe,Provenza-Alpes-Costa Azul,PENDING_PAYMENT,1346,59,,http://images.acmesports.sports/Sports+Books,Sports Books ,31.07999992,0,10/11/2017 23:27,Standard Class
PAYMENT,4,4,116.0800018,269.9599915,Shipping on time,0,17,Cleats,Tucson,EE. UU.,6014,Home Office,AZ,4,Apparel,Europe,Edinburgh,Reino Unido,6014,10/6/2015 11:31,19078,365,30.0,0.100000001,47691,59.99000168,0.430000007,5,299.9500122,269.9599915,116.0800018,Northern Europe,Escocia,PENDING_PAYMENT,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/10/2015 11:31,Standard Class
TRANSFER,6,4,6.71999979,106.5899963,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,87,Corporate,PR,4,Apparel,Europe,Calais,Francia,87,10/6/2015 20:58,19105,403,23.39999962,0.180000007,47754,129.9900055,0.059999999,1,129.9900055,106.5899963,6.71999979,Western Europe,Norte-Paso de Calais-Picardía,PROCESSING,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,10/12/2015 20:58,Standard Class
PAYMENT,6,4,36.52999878,125.9499969,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,1149,Consumer,PR,7,Fan Shop,Europe,Orihuela,España,1149,10/6/2015 3:27,19055,1014,23.98999977,0.159999996,47630,49.97999954,0.289999992,3,149.9400024,125.9499969,36.52999878,Southern Europe,Valenciana,PENDING_PAYMENT,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,10/12/2015 3:27,Standard Class
PAYMENT,5,4,41.52000046,122.8399963,Late delivery,1,18,Men's Footwear,Chicago,EE. UU.,1905,Home Office,IL,4,Apparel,Africa,Mohammedia,Marruecos,1905,10/6/2016 16:15,44164,403,7.150000095,0.059999999,110292,129.9900055,0.340000004,1,129.9900055,122.8399963,41.52000046,North Africa,Gran Casablanca,PENDING_PAYMENT,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,10/11/2016 16:15,Standard Class
TRANSFER,2,4,8.789999962,54.93999863,Advance shipping,0,60,Baby ,Union City,EE. UU.,12809,Corporate,NJ,4,Apparel,Europe,Gummersbach,Alemania,12809,10/7/2017 23:06,69256,1347,4.139999866,0.07,172571,59.08000183,0.159999996,1,59.08000183,54.93999863,8.789999962,Western Europe,Renania del Norte-Westfalia,PROCESSING,1347,60,,http://images.acmesports.sports/Baby+sweater,Baby sweater,59.08000183,0,10/9/2017 23:06,Standard Class
DEBIT,2,1,-97.18000031,179.9600067,Late delivery,1,29,Shop By Sport,San Diego,EE. UU.,6713,Consumer,CA,5,Golf,Africa,Algiers,Argelia,6713,11/1/2016 14:28,45940,627,20.0,0.100000001,114817,39.99000168,-0.540000021,5,199.9499969,179.9600067,-97.18000031,North Africa,Alger,COMPLETE,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,11/3/2016 14:28,First Class
DEBIT,3,2,101.0299988,214.9499969,Late delivery,1,65,Consumer Electronics,Caguas,Puerto Rico,14510,Consumer,PR,10,Technology,Europe,Pontault-Combault,Francia,14510,11/1/2017 19:02,70957,1352,37.93000031,0.150000006,174272,252.8800049,0.469999999,1,252.8800049,214.9499969,101.0299988,Western Europe,Isla de Francia,COMPLETE,1352,65,,http://images.acmesports.sports/Industrial+consumer+electronics,Industrial consumer electronics,252.8800049,0,11/4/2017 19:02,Second Class
TRANSFER,2,1,70.40000153,242.7599945,Late delivery,1,65,Consumer Electronics,Caguas,Puerto Rico,14482,Consumer,PR,10,Technology,Europe,Madrid,España,14482,11/1/2017 9:14,70929,1352,10.11999989,0.039999999,174244,252.8800049,0.289999992,1,252.8800049,242.7599945,70.40000153,Southern Europe,Madrid,PENDING,1352,65,,http://images.acmesports.sports/Industrial+consumer+electronics,Industrial consumer electronics,252.8800049,0,11/3/2017 9:14,First Class
